Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,_pmid_norm,_year_int,_issn_norm,_title_norm,APC 2025 (USD),Publisher,Journal,_journal_label,_publisher,apc_original,_waived_by_issn,_waived_by_title,_is_waived,apc_effective
R01CA228272,"Department of Otorhinolaryngology and Head and Neck Surgery, Erasmus MC Cancer Institute, Dr. Molewaterplein 40, Postbus 2040, 3000CARotterdam, the Netherlands.",2021,"Bugter, Oisín; Li, Yue; Wolters, Anouk H G; Agrawal, Vasundhara; Dravid, Amil; Chang, Andrew; Hardillo, Jose; Giepmans, Ben N G; Baatenburg de Jong, Robert J; Amelink, Arjen; Backman, Vadim; Robinson, Dominic J",England,1435-8115,4,"<a href='https://pubmed.ncbi.nlm.nih.gov/34108070'>Microscopy and microanalysis : the official journal of Microscopy Society of America, Microbeam Analysis Society, Microscopical Society of Canada</a>",Microsc Microanal,27,eng,878-888,8939050,34108070,2021 Aug,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8939050'>Early Upper Aerodigestive Tract Cancer Detection Using Electron Microscopy to Reveal Chromatin Packing Alterations in Buccal Mucosa Cells.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34108070&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8939050/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34108070'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8939050/'>Cited By, Google</a>",0.26,34108070,2021,14358115,microsc microanal,,,,Microsc Microanal,Unknown,,False,False,False,
T32GM008152,"Comprehensive Transplant Center, Northwestern University Feinberg School of Medicine, Chicago, IL 60611, USA.",2021,"Gupta, Ashwani Kumar; Ivancic, David Z; Naved, Bilal A; Wertheim, Jason A; Oxburgh, Leif",United States,2326-9901,2,<a href='https://pubmed.ncbi.nlm.nih.gov/34258308'>Journal of biological methods</a>,J Biol Methods,8,eng,e150,8270790,34258308,2021,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8270790'>An efficient method to generate kidney organoids at the air-liquid interface.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34258308&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8270790/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34258308'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8270790/'>Cited By, Google</a>",0.51,34258308,2021,23269901,j biol methods,,,,J Biol Methods,Unknown,,False,False,False,
UL1TR001422,"Department of Biomedical Informatics & Medical Education, University of Washington, Seattle, WA, USA.",2021,"Thomas, Jason A; Foraker, Randi E; Zamstein, Noa; Payne, Philip R O; Wilcox, Adam B; N3C Consortium",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/34268525'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,8282114,34268525,2021 Jul 08,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8282114'>Demonstrating an approach for evaluating synthetic geospatial and temporal epidemiologic data utility: Results from analyzing >1.8 million SARS-CoV-2 tests in the United States National COVID Cohort Collaborative (N3C).</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34268525&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8282114/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34268525'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8282114/'>Cited By, Google</a>",0.12,34268525,2021,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
T32HL094293,"Division of Vascular Surgery, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",2021,"Pamulapati, Vivek; Guitart, Joan R; Helenowski, Irene B; Resnick, Scott; Ho, Karen J",England,1477-0377,5,"<a href='https://pubmed.ncbi.nlm.nih.gov/34269145'>Vascular medicine (London, England)</a>",Vasc Med,26,eng,566-568,8845051,34269145,2021 10,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8845051'>Use of computed tomographic and digital subtraction angiography to determine optimal duplex ultrasound criteria for predicting superior mesenteric artery in-stent restenosis.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34269145&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8845051/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34269145'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8845051/'>Cited By, Google</a>",0.3,34269145,2021,14770377,vasc med,,,,Vasc Med,Unknown,,False,False,False,
R37HD038691,"Division of Reproductive Science in Medicine, Department of Obstetrics and Gynecology, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",2021,"Bulun, Serdar E; Yildiz, Sule; Adli, Mazhar; Wei, Jian-Jun",England,1460-2369,6,<a href='https://pubmed.ncbi.nlm.nih.gov/34131719'>Human reproduction update</a>,Hum Reprod Update,27,eng,1086-1097,8543024,34131719,2021 10 18,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8543024'>Adenomyosis pathogenesis: insights from next-generation sequencing.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34131719&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8543024/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34131719'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8543024/'>Cited By, Google</a>",8.7,34131719,2021,14602369,hum reprod update,,,,Hum Reprod Update,Unknown,,False,False,False,
UG1HD040512,"From the Department of Obstetrics and Gynecology, Brown University, Providence, RI (B.L.H., D.J.R., D.A.); George Washington University Biostatistics Center, Washington, DC (R.G.C., L.M.F.); the University of Texas Medical Branch, Galveston (G.R.S.), the University of Texas Health Science Center at Houston, Children's Memorial Hermann Hospital, Houston (S.P.C.), and the University of Texas Southwestern Medical Center, Dallas (B.M.C.); Northwestern University, Chicago (M.J.D., G.M.); Eunice Kennedy Shriver National Institute of Child Health and Human Development, Bethesda, MD (U.M.R.); Columbia University, New York (C.G.-B.); the University of Utah Health Sciences Center, Salt Lake City (M.W.V.); the University of North Carolina at Chapel Hill, Chapel Hill (W.H.G.), and Duke University, Durham (G.K.S.) - both in North Carolina; the Department of Pediatrics (R.P.), University of Alabama at Birmingham (A.T.N.T.), Birmingham; Ohio State University, Columbus (M.M.C.), the University of Colorado School of Medicine, Anschutz Medical Campus, Aurora (R.S.G.); Case Western Reserve University, Cleveland (E.K.C.); Stanford University, Stanford, CA (Y.Y.E.-S.); the University of Pennsylvania, Philadelphia (S.P.), and the University of Pittsburgh, Pittsburgh (H.N.S.); Madigan Army Medical Center, Joint Base Lewis-McChord, WA (P.G.N.); and Washington University, St. Louis (G.A.M.).",2021,"Hughes, Brenna L; Clifton, Rebecca G; Rouse, Dwight J; Saade, George R; Dinsmoor, Mara J; Reddy, Uma M; Pass, Robert; Allard, Donna; Mallett, Gail; Fette, Lida M; Gyamfi-Bannerman, Cynthia; Varner, Michael W; Goodnight, William H; Tita, Alan T N; Costantine, Maged M; Swamy, Geeta K; Gibbs, Ronald S; Chien, Edward K; Chauhan, Suneet P; El-Sayed, Yasser Y; Casey, Brian M; Parry, Samuel; Simhan, Hyagriv N; Napolitano, Peter G; Macones, George A; Eunice Kennedy Shriver National Institute of Child Health and Human Development Maternal–Fetal Medicine Units Network",United States,1533-4406,5,<a href='https://pubmed.ncbi.nlm.nih.gov/34320288'>The New England journal of medicine</a>,N Engl J Med,385,eng,436-444,8363945,34320288,2021 07 29,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8363945'>A Trial of Hyperimmune Globulin to Prevent Congenital Cytomegalovirus Infection.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34320288&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8363945/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34320288'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8363945/'>Cited By, Google</a>",7.89,34320288,2021,15334406,n engl j med,,,,N Engl J Med,Unknown,,False,False,False,
R34DK113541,"Northwestern University Feinberg School of Medicine, Chicago, Illinois.",2021,"Bandi, Keerthi; Vargas, Maria C; Lopez, Azucena; Cameron, Kenzie A; Ackermann, Ronald T; Mohr, Loretta; Williams, Geoffrey C; Fagerlin, Angela; Kirley, Kate; Hodge, Heather; Kandula, Namratha R; O'Brien, Matthew J",United States,2635-0114,3,<a href='https://pubmed.ncbi.nlm.nih.gov/34000911'>The science of diabetes self-management and care</a>,Sci Diabetes Self Manag Care,47,eng,216-227, ,34000911,2021 06,Development and Evaluation of a Prediabetes Decision Aid in Primary Care: Examining Patient-Reported Outcomes by Language Preference and Educational Attainment.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34000911&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Development and Evaluation of a Prediabetes Decision Aid in Primary Care: Examining Patient-Reported Outcomes by Language Preference and Educational Attainment.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34000911'>Cited By, PMID</a>", ,0.41,34000911,2021,26350114,sci diabetes self manag care,,,,Sci Diabetes Self Manag Care,Unknown,,False,False,False,
R01ES015024,"Department of Medicine, Section of Pulmonary and Critical Care Medicine, The University of Chicago, 5841 S. Maryland Avenue, MC6026, Chicago, IL, 60637, USA.",2021,"Hamanaka, Robert B; Mutlu, Gökhan M",Austria,1438-2199,12,<a href='https://pubmed.ncbi.nlm.nih.gov/33963932'>Amino acids</a>,Amino Acids,53,eng,1851-1862,8914507,33963932,2021 Dec,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8914507'>The role of metabolic reprogramming and de novo amino acid synthesis in collagen protein production by myofibroblasts: implications for organ fibrosis and cancer.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=33963932&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8914507/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=33963932'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8914507/'>Cited By, Google</a>",1.75,33963932,2021,14382199,amino acids,,,,Amino Acids,Unknown,,False,False,False,
R01NS057499,"Department of Pharmacology, Northwestern University, Feinberg School of Medicine, Chicago, IL, United States.",2021,"Yamashita, Megumi; Prakriya, Murali",United States,1557-7988, ,<a href='https://pubmed.ncbi.nlm.nih.gov/34059283'>Methods in enzymology</a>,Methods Enzymol,652,eng,213-239,11927100,34059283,2021,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11927100'>Interrogating permeation and gating of Orai channels using chemical modification of cysteine residues.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34059283&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11927100/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34059283'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11927100/'>Cited By, Google</a>", ,34059283,2021,15577988,methods enzymol,,,,Methods Enzymol,Unknown,,False,False,False,
T32AR060710,"Department of Cell and Developmental Biology, Lurie Comprehensive Cancer Center, Northwestern University, Feinberg School of Medicine, Chicago, IL, United States.",2021,"Collins, Caitlin; Ventrella, Rosa; Mitchell, Brian J",United States,1557-8933, ,<a href='https://pubmed.ncbi.nlm.nih.gov/34074533'>Current topics in developmental biology</a>,Curr Top Dev Biol,145,eng,Mar-39, ,34074533,2021,Building a ciliated epithelium: Transcriptional regulation and radial intercalation of multiciliated cells.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34074533&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Building a ciliated epithelium: Transcriptional regulation and radial intercalation of multiciliated cells.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34074533'>Cited By, PMID</a>", ,1.05,34074533,2021,15578933,curr top dev biol,,,,Curr Top Dev Biol,Unknown,,False,False,False,
P30AG013854,"Division of Translational Therapeutics, Department of Medicine, Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, MA 02215, USA.",2021,"Qiu, Chenxi; Albayram, Onder; Kondo, Asami; Wang, Bin; Kim, Nami; Arai, Ken; Tsai, Cheng-Yu; Bassal, Mahmoud A; Herbert, Megan K; Washida, Kazuo; Angeli, Peter; Kozono, Shingo; Stucky, Joseph E; Baxley, Sean; Lin, Yu-Min; Sun, Yan; Rotenberg, Alexander; Caldarone, Barbara J; Bigio, Eileen H; Chen, Xiaochun; Tenen, Daniel G; Zeidel, Mark; Lo, Eng H; Zhou, Xiao Zhen; Lu, Kun Ping",United States,1946-6242,596,<a href='https://pubmed.ncbi.nlm.nih.gov/34078745'>Science translational medicine</a>,Sci Transl Med,13,eng, ,8272885,34078745,2021 Jun 02,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8272885'>Cis P-tau underlies vascular contribution to cognitive impairment and dementia and can be effectively targeted by immunotherapy in mice.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34078745&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8272885/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34078745'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8272885/'>Cited By, Google</a>",3.17,34078745,2021,19466242,sci transl med,,,,Sci Transl Med,Unknown,,False,False,False,
R01AG018436,Northwestern University.,2021,"Graham, Eileen K; James, Bryan D; Jackson, Kathryn L; Willroth, Emily C; Luo, Jing; Beam, Christopher R; Pedersen, Nancy L; Reynolds, Chandra A; Katz, Mindy; Lipton, Richard B; Boyle, Patricia; Wilson, Robert; Bennett, David A; Mroczek, Daniel K",United States,0092-6566, ,<a href='https://pubmed.ncbi.nlm.nih.gov/34083845'>Journal of research in personality</a>,J Res Pers,92,eng, ,8168939,34083845,2021 Jun,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8168939'>A coordinated analysis of the associations among personality traits, cognitive decline, and dementia in older adulthood.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34083845&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8168939/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34083845'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8168939/'>Cited By, Google</a>",2.81,34083845,2021,00926566,j res pers,,,,J Res Pers,Unknown,,False,False,False,
R01AR064850,"From the Division of Rheumatology, Department of Medicine.",2021,"Song, Jing; Lee, Jungwha; Lee, Yvonne C; Chang, Alison H; Semanik, Pamela A; Chang, Rowland W; Ehrlich-Jones, Linda; Dunlop, Dorothy D",United States,1536-7355,8,<a href='https://pubmed.ncbi.nlm.nih.gov/32815908'>Journal of clinical rheumatology : practical reports on rheumatic & musculoskeletal diseases</a>,J Clin Rheumatol,27,eng,e440-e445,7887124,32815908,2021 Dec 01,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/7887124'>Sleep Disturbance Trajectories in Osteoarthritis.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32815908&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC7887124/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=32815908'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC7887124/'>Cited By, Google</a>",1.68,32815908,2021,15367355,j clin rheumatol,,,,J Clin Rheumatol,Unknown,,False,False,False,
T32NS047987,"Department of Psychology and Cognitive Neuroscience Program, Northwestern University, Evanston, Illinois 60208, USA; email: kap@northwestern.edu, jessica.d.creery@gmail.com, eitan.schechtman@gmail.com.",2021,"Paller, Ken A; Creery, Jessica D; Schechtman, Eitan",United States,1545-2085, ,<a href='https://pubmed.ncbi.nlm.nih.gov/32946325'>Annual review of psychology</a>,Annu Rev Psychol,72,eng,123-150,7983127,32946325,2021 01 04,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/7983127'>Memory and Sleep: How Sleep Cognition Can Change the Waking Mind for the Better.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=32946325&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC7983127/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=32946325'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC7983127/'>Cited By, Google</a>",7.19,32946325,2021,15452085,annu rev psychol,,,,Annu Rev Psychol,Unknown,,False,False,False,
