Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,Unnamed: 21,_year_int,_issn_norm,APC 2025 (USD),Publisher,Journal
F32GM134679,"Department of Chemistry, Northwestern University, Evanston, IL, United States.",2020,"Caesar, Lindsay K; Kelleher, Neil L; Keller, Nancy P",United States,1096-0937, ,<a href='https://pubmed.ncbi.nlm.nih.gov/33035657'>Fungal genetics and biology : FG & B</a>,Fungal Genet Biol,144,eng,103477,7726033,33035657,2020 11,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/7726033'>In the fungus where it happens: History and future propelling Aspergillus nidulans as the archetype of natural products research.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=33035657&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC7726033/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=33035657'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC7726033/'>Cited By, Google</a>",3.6,PMID(33035657) OR  ,2020,10960937,,,
P30AI117943,"Department of Microbiology & Immunology, SUNY Upstate Medical University, Syracuse, NY 13210, USA.",2020,"Taylor, Harry E; Palmer, Clovis S",Germany,2084-6835,1,<a href='https://pubmed.ncbi.nlm.nih.gov/33235814'>Immunometabolism</a>,Immunometabolism,2,eng, ,7682929,33235814,2020,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/7682929'>CD4 T Cell Metabolism Is a Major Contributor of HIV Infectivity and Reservoir Persistence.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=33235814&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC7682929/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=33235814'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC7682929/'>Cited By, Google</a>",0.51,PMID(33235814) OR  ,2020,20846835,,,
R01HL147290,"Division of Thoracic Surgery, Northwestern Memorial Hospital, Feinberg School of Medicine, Northwestern University, Chicago, IL 60611, USA. abharat@nm.org.",2020,"Bharat, Ankit; Querrey, Melissa; Markov, Nikolay S; Kim, Samuel; Kurihara, Chitaru; Garza-Castillon, Rafael; Manerikar, Adwaiy; Shilatifard, Ali; Tomic, Rade; Politanska, Yuliya; Abdala-Valencia, Hiam; Yeldandi, Anjana V; Lomasney, Jon W; Misharin, Alexander V; Budinger, G R Scott",United States,1946-6242,574,<a href='https://pubmed.ncbi.nlm.nih.gov/33257409'>Science translational medicine</a>,Sci Transl Med,12,eng, ,8050952,33257409,2020 Dec 16,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8050952'>Lung transplantation for patients with severe COVID-19.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=33257409&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8050952/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=33257409'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8050952/'>Cited By, Google</a>",12.02,PMID(33257409) OR  ,2020,19466242,,,
R01HL147575,"Division of Thoracic Surgery, Northwestern Memorial Hospital, Feinberg School of Medicine, Northwestern University, Chicago, IL 60611, USA. abharat@nm.org.",2020,"Bharat, Ankit; Querrey, Melissa; Markov, Nikolay S; Kim, Samuel; Kurihara, Chitaru; Garza-Castillon, Rafael; Manerikar, Adwaiy; Shilatifard, Ali; Tomic, Rade; Politanska, Yuliya; Abdala-Valencia, Hiam; Yeldandi, Anjana V; Lomasney, Jon W; Misharin, Alexander V; Budinger, G R Scott",United States,1946-6242,574,<a href='https://pubmed.ncbi.nlm.nih.gov/33257409'>Science translational medicine</a>,Sci Transl Med,12,eng, ,8050952,33257409,2020 Dec 16,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8050952'>Lung transplantation for patients with severe COVID-19.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=33257409&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8050952/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=33257409'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8050952/'>Cited By, Google</a>",12.02,PMID(33257409) OR  ,2020,19466242,,,
U19AI135964,"Division of Thoracic Surgery, Northwestern Memorial Hospital, Feinberg School of Medicine, Northwestern University, Chicago, IL 60611, USA. abharat@nm.org.",2020,"Bharat, Ankit; Querrey, Melissa; Markov, Nikolay S; Kim, Samuel; Kurihara, Chitaru; Garza-Castillon, Rafael; Manerikar, Adwaiy; Shilatifard, Ali; Tomic, Rade; Politanska, Yuliya; Abdala-Valencia, Hiam; Yeldandi, Anjana V; Lomasney, Jon W; Misharin, Alexander V; Budinger, G R Scott",United States,1946-6242,574,<a href='https://pubmed.ncbi.nlm.nih.gov/33257409'>Science translational medicine</a>,Sci Transl Med,12,eng, ,8050952,33257409,2020 Dec 16,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8050952'>Lung transplantation for patients with severe COVID-19.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=33257409&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8050952/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=33257409'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8050952/'>Cited By, Google</a>",12.02,PMID(33257409) OR  ,2020,19466242,,,
F31DE026952,"Department of Materials Science and Engineering, Northwestern University, Evanston, Illinois, USA.",2020,"Free, R; DeRocher, K; Xu, R; Joester, D; Stock, S R",United States,0885-7156,2,<a href='https://pubmed.ncbi.nlm.nih.gov/34219911'>Powder diffraction</a>,Powder Diffr,35,eng,117-123,8248910,34219911,2020 Jun,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8248910'>A method for mapping submicron-scale crystallographic order/disorder applied to human tooth enamel.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34219911&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8248910/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34219911'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8248910/'>Cited By, Google</a>",1.2,PMID(34219911) OR  ,2020,08857156,,,
R01DE025702,"Department of Materials Science and Engineering, Northwestern University, Evanston, Illinois, USA.",2020,"Free, R; DeRocher, K; Xu, R; Joester, D; Stock, S R",United States,0885-7156,2,<a href='https://pubmed.ncbi.nlm.nih.gov/34219911'>Powder diffraction</a>,Powder Diffr,35,eng,117-123,8248910,34219911,2020 Jun,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8248910'>A method for mapping submicron-scale crystallographic order/disorder applied to human tooth enamel.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34219911&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8248910/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34219911'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8248910/'>Cited By, Google</a>",1.2,PMID(34219911) OR  ,2020,08857156,,,
T32HL076139,"Division of Pulmonary and Critical Care Medicine, Department of Medicine, Northwestern University, United States.",2020,"Brazee, Patricia L; Sznajder, Jacob I",Spain,2173-5751,9,<a href='https://pubmed.ncbi.nlm.nih.gov/33994643'>Archivos de bronconeumologia</a>,Arch Bronconeumol (Engl Ed),56,eng,586-591,7489339,33994643,2020 Sep,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/7489339'>Targeting the Linear Ubiquitin Assembly Complex to Modulate the Host Response and Improve Influenza A Virus Induced Lung Injury.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=33994643&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC7489339/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=33994643'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC7489339/'>Cited By, Google</a>", ,PMID(33994643) OR  ,2020,21735751,,,
K08HL128867, ,2020,"Grant, Rogan A; Morales-Nebreda, Luisa; Markov, Nikolay S; Swaminathan, Suchitra; Guzman, Estefany R; Abbott, Darryl A; Donnelly, Helen K; Donayre, Alvaro; Goldberg, Isaac A; Klug, Zasu M; Borkowski, Nicole; Lu, Ziyan; Kihshen, Hermon; Politanska, Yuliya; Sichizya, Lango; Kang, Mengjia; Shilatifard, Ali; Qi, Chao; Argento, A Christine; Kruser, Jacqueline M; Malsin, Elizabeth S; Pickens, Chiagozie O; Smith, Sean; Walter, James M; Pawlowski, Anna E; Schneider, Daniel; Nannapaneni, Prasanth; Abdala-Valencia, Hiam; Bharat, Ankit; Gottardi, Cara J; Budinger, Gr Scott; Misharin, Alexander V; Singer, Benjamin D; Wunderink, Richard G; NU SCRIPT Study Investigators",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/34013276'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,8132268,34013276,2020 Aug 07,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8132268'>Alveolitis in severe SARS-CoV-2 pneumonia is driven by self-sustaining circuits between infected alveolar macrophages and T cells.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34013276&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8132268/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34013276'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8132268/'>Cited By, Google</a>",0.69,PMID(34013276) OR  ,2020,,,,
U19AI135964, ,2020,"Grant, Rogan A; Morales-Nebreda, Luisa; Markov, Nikolay S; Swaminathan, Suchitra; Guzman, Estefany R; Abbott, Darryl A; Donnelly, Helen K; Donayre, Alvaro; Goldberg, Isaac A; Klug, Zasu M; Borkowski, Nicole; Lu, Ziyan; Kihshen, Hermon; Politanska, Yuliya; Sichizya, Lango; Kang, Mengjia; Shilatifard, Ali; Qi, Chao; Argento, A Christine; Kruser, Jacqueline M; Malsin, Elizabeth S; Pickens, Chiagozie O; Smith, Sean; Walter, James M; Pawlowski, Anna E; Schneider, Daniel; Nannapaneni, Prasanth; Abdala-Valencia, Hiam; Bharat, Ankit; Gottardi, Cara J; Budinger, Gr Scott; Misharin, Alexander V; Singer, Benjamin D; Wunderink, Richard G; NU SCRIPT Study Investigators",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/34013276'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,8132268,34013276,2020 Aug 07,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8132268'>Alveolitis in severe SARS-CoV-2 pneumonia is driven by self-sustaining circuits between infected alveolar macrophages and T cells.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34013276&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8132268/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34013276'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8132268/'>Cited By, Google</a>",0.69,PMID(34013276) OR  ,2020,,,,
P01AG049665, ,2020,"Grant, Rogan A; Morales-Nebreda, Luisa; Markov, Nikolay S; Swaminathan, Suchitra; Guzman, Estefany R; Abbott, Darryl A; Donnelly, Helen K; Donayre, Alvaro; Goldberg, Isaac A; Klug, Zasu M; Borkowski, Nicole; Lu, Ziyan; Kihshen, Hermon; Politanska, Yuliya; Sichizya, Lango; Kang, Mengjia; Shilatifard, Ali; Qi, Chao; Argento, A Christine; Kruser, Jacqueline M; Malsin, Elizabeth S; Pickens, Chiagozie O; Smith, Sean; Walter, James M; Pawlowski, Anna E; Schneider, Daniel; Nannapaneni, Prasanth; Abdala-Valencia, Hiam; Bharat, Ankit; Gottardi, Cara J; Budinger, Gr Scott; Misharin, Alexander V; Singer, Benjamin D; Wunderink, Richard G; NU SCRIPT Study Investigators",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/34013276'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,8132268,34013276,2020 Aug 07,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8132268'>Alveolitis in severe SARS-CoV-2 pneumonia is driven by self-sustaining circuits between infected alveolar macrophages and T cells.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34013276&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8132268/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34013276'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8132268/'>Cited By, Google</a>",0.69,PMID(34013276) OR  ,2020,,,,
R21LM012618,"Department of Preventive Medicine, Northwestern University, Feinberg School of Medicine, Chicago, IL 60611, USA.",2020,"Li, Yawei; Luo, Yuan",China,2095-4689,4,"<a href='https://pubmed.ncbi.nlm.nih.gov/34336363'>Quantitative biology (Beijing, China)</a>",Quant Biol,8,eng,347-358,8320732,34336363,2020 Dec 24,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/8320732'>Performance-weighted-voting model: An ensemble machine learning method for cancer type classification using whole-exome sequencing mutation.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=34336363&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC8320732/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=34336363'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC8320732/'>Cited By, Google</a>",0.58,PMID(34336363) OR  ,2020,20954689,,,
F32GM109667,"Department of Chemistry, Chemistry of Life Processes Institute, Center for Molecular Innovation and Drug Discovery, Center for Developmental Therapeutics, Northwestern University, Evanston, Illinois.",2020,"Cinelli, Maris A; Do, Ha T; Miley, Galen P; Silverman, Richard B",United States,1098-1128,1,<a href='https://pubmed.ncbi.nlm.nih.gov/31192483'>Medicinal research reviews</a>,Med Res Rev,40,eng,158-189,6908786,31192483,2020 Jan,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/6908786'>Inducible nitric oxide synthase: Regulation, structure, and inhibition.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=31192483&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC6908786/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=31192483'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC6908786/'>Cited By, Google</a>",31,PMID(31192483) OR  ,2020,10981128,,,
R01MH112545,"Department of Psychology, Northwestern University, Evanston, IL.",2020,"Ristanovic, Ivanka; Vargas, Teresa; Cowan, Henry R; Mittal, Vijay Anand",United States,2632-7899,1,<a href='https://pubmed.ncbi.nlm.nih.gov/37601822'>Schizophrenia bulletin open</a>,Schizophr Bull Open,1,eng, ,10438911,37601822,2020 Jan,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10438911'>Consistent Exposure to Psychosocial Stressors and Progressive Intolerance to Stress in Individuals at Clinical High Risk for Psychosis.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37601822&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10438911/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37601822'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10438911/'>Cited By, Google</a>",1.05,PMID(37601822) OR  ,2020,26327899,,,
R21MH115231,"Department of Psychology, Northwestern University, Evanston, IL.",2020,"Ristanovic, Ivanka; Vargas, Teresa; Cowan, Henry R; Mittal, Vijay Anand",United States,2632-7899,1,<a href='https://pubmed.ncbi.nlm.nih.gov/37601822'>Schizophrenia bulletin open</a>,Schizophr Bull Open,1,eng, ,10438911,37601822,2020 Jan,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/10438911'>Consistent Exposure to Psychosocial Stressors and Progressive Intolerance to Stress in Individuals at Clinical High Risk for Psychosis.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=37601822&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC10438911/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=37601822'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC10438911/'>Cited By, Google</a>",1.05,PMID(37601822) OR  ,2020,26327899,,,
