Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,Unnamed: 21,_year_int,_issn_norm,APC 2025 (USD),Publisher,Journal
R21DC018357,Northwestern University.,2024,"Weisleder, Adriana; Friend, Margaret; Sin Mei Tsui, Angeline; Marchman, Virginia A",England,0023-8333,2,<a href='https://pubmed.ncbi.nlm.nih.gov/38799024'>Language learning</a>,Lang Learn,74,eng,468-505,11115327,38799024,2024 Jun,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11115327'>Using Parent Report to Measure Vocabulary in Young Bilingual Children: A Scoping Review.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38799024&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11115327/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38799024'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11115327/'>Cited By, Google</a>", ,PMID(38799024) OR  ,2024,00238333,,,
R00AA028049,"School of Social Welfare, University of California, Berkeley, California, USA.",2024,"Wootton, Angie R; Soled, Kodiak R S; Puckett, Jae A; Garrett-Walker, J J; Hill, Aaron Perry; Delucio, Kevin; Veldhuis, Cindy B",England,1941-9899,2,<a href='https://pubmed.ncbi.nlm.nih.gov/38800743'>Psychology and sexuality</a>,Psychol Sex,15,eng,170-192,11114605,38800743,2024,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11114605'>Community (dis)connectedness and identity among LGBTQIA+ people during the COVID-19 pandemic: A qualitative cross-sectional and longitudinal trajectory study.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38800743&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11114605/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38800743'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11114605/'>Cited By, Google</a>", ,PMID(38800743) OR  ,2024,19419899,,,
R01DC013315,"Department of Neurological Surgery, University of Pittsburgh, Pittsburgh, Pennsylvania, United States of America.",2024,"Rupp, Kyle M; Hect, Jasmine L; Harford, Emily E; Holt, Lori L; Ghuman, Avniel Singh; Abel, Taylor J",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38826304'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11142240,38826304,2024 May 26,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11142240'>A hierarchy of processing complexity and timescales for natural sounds in human auditory cortex.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38826304&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11142240/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38826304'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11142240/'>Cited By, Google</a>", ,PMID(38826304) OR  ,2024,26928205,,,
U01HG004609,"Genomics and Computational Biology Group, University of Pennsylvania, Philadelphia, PA.",2024,"Moore, Anni; Ritchie, Marylyn D",United States,2153-4063, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38827078'>AMIA Joint Summits on Translational Science proceedings. AMIA Joint Summits on Translational Science</a>,AMIA Jt Summits Transl Sci Proc,2024,eng,623-631,11141840,38827078,2024,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11141840'>Cross-phenotype associations between Alzheimer's Disease and its comorbidities may provide clues to progression.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38827078&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11141840/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38827078'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11141840/'>Cited By, Google</a>", ,PMID(38827078) OR  ,2024,21534063,,,
R01HL147575,"Department of Radiology, Molecular Imaging Program at Stanford (MIPS), Stanford University, School of Medicine, Stanford, CA, USA.",2024,"Suryadevara, Vidyani; Hudgins, Adam D; Rajesh, Adarsh; Pappalardo, Alberto; Karpova, Alla; Dey, Amit K; Hertzel, Ann; Agudelo, Anthony; Rocha, Azucena; Soygur, Bikem; Schilling, Birgit; Carver, Chase M; Aguayo-Mazzucato, Cristina; Baker, Darren J; Bernlohr, David A; Jurk, Diana; Mangarova, Dilyana B; Quardokus, Ellen M; Enninga, Elizabeth Ann L; Schmidt, Elizabeth L; Chen, Feng; Duncan, Francesca E; Cambuli, Francesco; Kaur, Gagandeep; Kuchel, George A; Lee, Gung; Daldrup-Link, Heike E; Martini, Helene; Phatnani, Hemali; Al-Naggar, Iman M; Rahman, Irfan; Nie, Jia; Passos, Jọo F; Silverstein, Jonathan C; Campisi, Judith; Wang, Julia; Iwasaki, Kanako; Barbosa, Karina; Metis, Kay; Nernekli, Kerem; Niedernhofer, Laura J; Ding, Li; Wang, Lichao; Adams, Lisa C; Ruiyang, Liu; Doolittle, Madison L; Teneche, Marcos G; Schafer, Marissa J; Xu, Ming; Hajipour, Mohammadjavad; Boroumand, Mozhgan; Basisty, Nathan; Sloan, Nicholas; Slavov, Nikolai; Kuksenko, Olena; Robson, Paul; Gomez, Paul T; Vasilikos, Periklis; Adams, Peter D; Carapeto, Priscila; Zhu, Quan; Ramasamy, Ramalakshmi; Perez-Lorenzo, Rolando; Fan, Rong; Dong, Runze; Montgomery, Ruth R; Shaikh, Sadiya; Vickovic, Sanja; Yin, Shanshan; Kang, Shoukai; Suvakov, Sonja; Khosla, Sundeep; Garovic, Vesna D; Menon, Vilas; Xu, Yanxin; Song, Yizhe; Suh, Yousin; Dou, Zhixun; Neretti, Nicola",England,1471-0080,12,<a href='https://pubmed.ncbi.nlm.nih.gov/38831121'>Nature reviews. Molecular cell biology</a>,Nat Rev Mol Cell Biol,25,eng,1001-1023,11578798,38831121,2024 Dec,SenNet recommendations for detecting senescent cells in different tissues.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38831121&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11578798/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38831121'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11578798/'>Cited By, Google</a>",27.03,PMID(38831121) OR  ,2024,14710080,,,
R01HL147290,"Department of Radiology, Molecular Imaging Program at Stanford (MIPS), Stanford University, School of Medicine, Stanford, CA, USA.",2024,"Suryadevara, Vidyani; Hudgins, Adam D; Rajesh, Adarsh; Pappalardo, Alberto; Karpova, Alla; Dey, Amit K; Hertzel, Ann; Agudelo, Anthony; Rocha, Azucena; Soygur, Bikem; Schilling, Birgit; Carver, Chase M; Aguayo-Mazzucato, Cristina; Baker, Darren J; Bernlohr, David A; Jurk, Diana; Mangarova, Dilyana B; Quardokus, Ellen M; Enninga, Elizabeth Ann L; Schmidt, Elizabeth L; Chen, Feng; Duncan, Francesca E; Cambuli, Francesco; Kaur, Gagandeep; Kuchel, George A; Lee, Gung; Daldrup-Link, Heike E; Martini, Helene; Phatnani, Hemali; Al-Naggar, Iman M; Rahman, Irfan; Nie, Jia; Passos, Jọo F; Silverstein, Jonathan C; Campisi, Judith; Wang, Julia; Iwasaki, Kanako; Barbosa, Karina; Metis, Kay; Nernekli, Kerem; Niedernhofer, Laura J; Ding, Li; Wang, Lichao; Adams, Lisa C; Ruiyang, Liu; Doolittle, Madison L; Teneche, Marcos G; Schafer, Marissa J; Xu, Ming; Hajipour, Mohammadjavad; Boroumand, Mozhgan; Basisty, Nathan; Sloan, Nicholas; Slavov, Nikolai; Kuksenko, Olena; Robson, Paul; Gomez, Paul T; Vasilikos, Periklis; Adams, Peter D; Carapeto, Priscila; Zhu, Quan; Ramasamy, Ramalakshmi; Perez-Lorenzo, Rolando; Fan, Rong; Dong, Runze; Montgomery, Ruth R; Shaikh, Sadiya; Vickovic, Sanja; Yin, Shanshan; Kang, Shoukai; Suvakov, Sonja; Khosla, Sundeep; Garovic, Vesna D; Menon, Vilas; Xu, Yanxin; Song, Yizhe; Suh, Yousin; Dou, Zhixun; Neretti, Nicola",England,1471-0080,12,<a href='https://pubmed.ncbi.nlm.nih.gov/38831121'>Nature reviews. Molecular cell biology</a>,Nat Rev Mol Cell Biol,25,eng,1001-1023,11578798,38831121,2024 Dec,SenNet recommendations for detecting senescent cells in different tissues.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38831121&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11578798/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38831121'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11578798/'>Cited By, Google</a>",27.03,PMID(38831121) OR  ,2024,14710080,,,
R01AR074274,"Center for Translational Pain Research, Northwestern University Feinberg School of Medicine, Chicago, Illinois, USA.",2024,"Vigotsky, Andrew D; Cong, Olivia; Pinto, Camila B; Barroso, Joana; Perez, Jennifer; Petersen, Kristian Kjaer; Arendt-Nielsen, Lars; Hardt, Kevin D; Manning, David; Apkarian, A Vania; Branco, Paulo",England,1532-2149,8,"<a href='https://pubmed.ncbi.nlm.nih.gov/38850090'>European journal of pain (London, England)</a>",Eur J Pain,28,eng,1387-1401, ,38850090,2024 Sep,Prognostic value of preoperative mechanical hyperalgesia and neuropathic pain qualities for postoperative pain after total knee replacement.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38850090&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?hl=en&q=Prognostic value of preoperative mechanical hyperalgesia and neuropathic pain qualities for postoperative pain after total knee replacement.'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38850090'>Cited By, PMID</a>", , ,PMID(38850090) OR  ,2024,15322149,,,
P01AG054407,"Department of Biology, Stanford University, Stanford, California, USA.",2024,"Chou, Ching-Chieh; Vest, Ryan; Prado, Miguel A; Wilson-Grady, Joshua; Paulo, Joao A; Shibuya, Yohei; Moran-Losada, Patricia; Lee, Ting-Ting; Luo, Jian; Gygi, Steven P; Kelly, Jeffery W; Finley, Daniel; Wernig, Marius; Wyss-Coray, Tony; Frydman, Judith",United States,2693-5015, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38853828'>Research square</a>,Res Sq, ,eng, ,11160905,38853828,2024 May 30,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11160905'>Human tNeurons reveal aging-linked proteostasis deficits driving Alzheimer's phenotypes.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38853828&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11160905/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38853828'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11160905/'>Cited By, Google</a>", ,PMID(38853828) OR  ,2024,26935015,,,
F32HL162418,"Division of Pulmonary and Critical Care Medicine, Northwestern University Feinberg School of Medicine, Chicago, IL 60611 USA.",2024,"Mambetsariev, Nurbek; Torres Acosta, Manuel A; Liu, Qianli; Flores, Carla P Reyes; Joudi, Anthony M; Helmin, Kathryn A; Gurkan, Jonathan K; Steinert, Elizabeth M; Morales-Nebreda, Luisa; Singer, Benjamin D",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/38853959'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11160713,38853959,2024 Jun 02,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11160713'>FOXP3+ Regulatory T Cells Require TBET to Regulate Activated CD8+ T Cells During Recovery from Influenza Infection.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38853959&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11160713/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38853959'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11160713/'>Cited By, Google</a>", ,PMID(38853959) OR  ,2024,26928205,,,
P30DA027828,Massachusetts General Hospital.,2024,"Scanlon, Faith; Remch, Molly; Scheidell, Joy D; Brewer, Russell; Dyer, Typhanye V; Albis-Burdige, Blaise; Irvine, Natalia; Turpin, Rodman; Parker, Sharon; Cleland, Charles M; Hucks-Ortiz, Christopher; Gaydos, Charlotte A; Mayer, Kenneth H; Khan, Maria R",United States,1524-9220,1,<a href='https://pubmed.ncbi.nlm.nih.gov/38854997'>Psychology of men & masculinity</a>,Psychol Men Masc,25,eng,44-56,11156418,38854997,2024 Jan,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11156418'>Posttraumatic Stress Disorder Symptoms and Incarceration: The Impact on Sexual Risk-Taking, Sexually Transmitted Infections, and Depression Among Black Sexual Minority Men in HIV Prevention Trials Network (HPTN) 061.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38854997&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11156418/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38854997'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11156418/'>Cited By, Google</a>", ,PMID(38854997) OR  ,2024,15249220,,,
R01CA241532,"Department of Radiological Sciences, University of California Irvine Irvine, CA, USA.",2024,"Zhang, Zigeng; Yu, Guangbo; Eresen, Aydin; Hou, Qiaoming; Yaghmai, Vahid; Zhang, Zhuoli",United States,2156-6976,5,<a href='https://pubmed.ncbi.nlm.nih.gov/38859849'>American journal of cancer research</a>,Am J Cancer Res,14,eng,2216-2227,11162671,38859849,2024,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11162671'>MRI monitoring of combined therapy with transcatheter arterial delivery of NK cells and systemic administration of sorafenib for the treatment of HCC.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38859849&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11162671/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38859849'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11162671/'>Cited By, Google</a>", ,PMID(38859849) OR  ,2024,21566976,,,
K01MH125172,"Computer Science, University of Toronto, Toronto, Ontario, Canada.",2024,"Bhattacharjee, Ananya; Zeng, Yuchen; Xu, Sarah Yi; Kulzhabayeva, Dana; Ma, Minyi; Kornfield, Rachel; Ahmed, Syed Ishtiaque; Mariakakis, Alex; Czerwinski, Mary P; Kuzminykh, Anastasia; Liut, Michael; Williams, Joseph Jay",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/38863598'>Proceedings of the SIGCHI conference on human factors in computing systems. CHI Conference</a>,Proc SIGCHI Conf Hum Factor Comput Syst,2024,eng, ,11166253,38863598,2024 May,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11166253'>Understanding the Role of Large Language Models in Personalizing and Scaffolding Strategies to Combat Academic Procrastination.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38863598&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11166253/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38863598'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11166253/'>Cited By, Google</a>", ,PMID(38863598) OR  ,2024,,,,
R01AG067622,Washington University in St. Louis.,2024,"Willroth, Emily C; Pfund, Gabrielle N; Mroczek, Daniel K; Hill, Patrick L",England,0890-2070,3,<a href='https://pubmed.ncbi.nlm.nih.gov/38863836'>European journal of personality</a>,Eur J Pers,38,eng,405-425,11164556,38863836,2024,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11164556'>Perceptions of a good life: Associations with culture, age, wellbeing, and health.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38863836&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11164556/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38863836'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11164556/'>Cited By, Google</a>", ,PMID(38863836) OR  ,2024,08902070,,,
R01DK134629,"Department of Preventive Medicine, Northwestern University Feinberg School of Medicine, Chicago, Illinois.",2024,"Spring, Bonnie; Pfammatter, Angela F; Scanlan, Laura; Daly, Elyse; Reading, Jean; Battalio, Sam; McFadden, H Gene; Hedeker, Don; Siddique, Juned; Nahum-Shani, Inbal",United States,1538-3598,1,<a href='https://pubmed.ncbi.nlm.nih.gov/38744428'>JAMA</a>,JAMA,332,eng,21-30,11094642,38744428,2024 Jul 02,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11094642'>An Adaptive Behavioral Intervention for Weight Loss Management: A Randomized Clinical Trial.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38744428&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11094642/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38744428'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11094642/'>Cited By, Google</a>",5.3,PMID(38744428) OR  ,2024,15383598,,,
