Core Project Number,Affiliation,Pub Year,Authors,Country,ISSN,Journal Issue,Journal (Link to PubMed abstract),Journal Title ABBR,Journal Volume,Language,Page Number,PMC ID,PMID,PUB Date,Title (Link to full-text in PubMed Central),Related Publications in PubMed,Related Publications in Google Scholar,Articles Citing from PubMed Central,Articles Citing from Google Scholar,Relative Citation Ratio,_pmid_norm,_year_int,_issn_norm,_title_norm,APC 2025 (USD),Publisher,Journal,_journal_label,_publisher,apc_original,_waived_by_issn,_waived_by_title,_is_waived,apc_effective
UL1TR001422,"Department of Biomedical Informatics, University of Colorado Anschutz Medical Campus, Aurora, CO, USA.",2024,"O'Neil, Shawn T; Madlock-Brown, Charisse; Wilkins, Kenneth J; McGrath, Brenda M; Davis, Hannah E; Assaf, Gina S; Wei, Hannah; Zareie, Parya; French, Evan T; Loomba, Johanna; McMurry, Julie A; Zhou, Andrea; Chute, Christopher G; Moffitt, Richard A; Pfaff, Emily R; Yoo, Yun Jae; Leese, Peter; Chew, Robert F; Lieberman, Michael; Haendel, Melissa A",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/38947087'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11213052,38947087,2024 Jun 11,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11213052'>Finding Long-COVID: Temporal Topic Modeling of Electronic Health Records from the N3C and RECOVER Programs.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38947087&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11213052/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38947087'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11213052/'>Cited By, Google</a>", ,38947087,2024,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
P30DA027828,"Center for Education in Health Sciences, Northwestern University Feinberg School of Medicine, Chicago, Illinois.",2024,"Danielson, Elizabeth C; Smith, Matthew J; Ross, Brittany; Sherwood, Kari; Smith, Justin D; Atkins, Marc; Jordan, Neil",United States,0162-6434,1,"<a href='https://pubmed.ncbi.nlm.nih.gov/38975255'>Journal of special education technology : a publication of Utah State University, the Association for Special Education Technology, and the Technology and Media Division of the Council for Exceptional Children</a>",J Spec Educ Technol,39,eng,27-40,11225931,38975255,2024 Mar,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11225931'>Implementation Preparation Costs of Virtual Interview Training in Pre-Employment Transition Services: A Budget Impact Analysis.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38975255&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11225931/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38975255'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11225931/'>Cited By, Google</a>", ,38975255,2024,01626434,j spec educ technol,,,,J Spec Educ Technol,Unknown,,False,False,False,
P30DA027828,"School of Social Work, University of Michigan, Ann Arbor, Michigan.",2024,"Smith, Matthew J; Ryzin, Mark Van; Jordan, Neil; Atkins, Marc; Bornheimer, Lindsay A; Sherwood, Kari; Smith, Justin D",United States,2165-1434,2,<a href='https://pubmed.ncbi.nlm.nih.gov/38988658'>Career development and transition for exceptional individuals</a>,Career Dev Transit Except Individ,47,eng,92-105,11232528,38988658,2024 May,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11232528'>Virtual Job Interview Training: A Dose Response to Improve Employment for Transition-Age Youth With Disabilities.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38988658&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11232528/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38988658'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11232528/'>Cited By, Google</a>", ,38988658,2024,21651434,career dev transit except individ,,,,Career Dev Transit Except Individ,Unknown,,False,False,False,
P30AG072977,"Department of Pathology and Laboratory Medicine, Penn Neurodegeneration Genomics Center, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, United States.",2024,"Kuzma, Amanda; Valladares, Otto; Greenfest-Allen, Emily; Nicaretta, Heather; Kirsch, Maureen; Ren, Youli; Katanic, Zivadin; White, Heather; Wilk, Andrew; Bass, Lauren; Brettschneider, Jascha; Carter, Luke; Cifello, Jeffrey; Chuang, Wei-Hsuan; Clark, Kaylyn; Gangadharan, Prabhakaran; Haut, Jacob; Ho, Pei-Chuan; Horng, Wenhwai; Iqbal, Taha; Jin, Yumi; Keskinen, Peter; Rose, Alexis Lerro; Moon, Michelle K; Manuel, Joseph; Qu, Liming; Robbins, Flawless; Saravanan, Naveensri; Sha, Jin; Tate, Sam; Zhao, Yi; Alzheimer’s Disease Sequencing Project; Cantwell, Laura; Gardner, Jake; Chou, Shin-Yi; Tzeng, Jung-Ying; Bush, William; Naj, Adam; Kuksa, Pavel; Lee, Wan-Ping; Leung, Yuk Yee; Schellenberg, Gerard; Wang, Li-San",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39417134'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11483014,39417134,2024 Dec 07,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11483014'>NIAGADS: A Comprehensive National Data Repository for Alzheimer's Disease and Related Dementia Genetics and Genomics Research.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39417134&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11483014/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39417134'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11483014/'>Cited By, Google</a>", ,39417134,2024,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
R01DC019434,"Department of Otolaryngology-Head and Neck Surgery, Feinberg School of Medicine, Northwestern University Chicago, Illinois 60611, USA.",2024,"Kessler, Lexie; Koo, Chail; Richter, Claus-Peter; Tan, Xiaodong",United States,2156-6976,9,<a href='https://pubmed.ncbi.nlm.nih.gov/39417180'>American journal of cancer research</a>,Am J Cancer Res,14,eng,4597-4632,11477841,39417180,2024,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11477841'>Hearing loss during chemotherapy: prevalence, mechanisms, and protection.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39417180&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11477841/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39417180'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11477841/'>Cited By, Google</a>", ,39417180,2024,21566976,am j cancer res,,,,Am J Cancer Res,Unknown,,False,False,False,
R38CA245095,"Department of Surgery, Northwestern University Feinberg School of Medicine, 420 East Superior Street, Suite 9-900, Chicago, IL 60611, USA.",2024,"Jacobs, Caitlin S; Vitello, Dominic J; Chawla, Akhil",United States,1558-3171,5,<a href='https://pubmed.ncbi.nlm.nih.gov/39237168'>The Surgical clinics of North America</a>,Surg Clin North Am,104,eng,1121-1135,11377866,39237168,2024 Oct,Surgical Palliation for Advanced Pancreas Cancer.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39237168&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11377866/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39237168'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11377866/'>Cited By, Google</a>", ,39237168,2024,15583171,surg clin north am,,,,Surg Clin North Am,Unknown,,False,False,False,
R01DA050700,"CHI Health/CommonSpirit Health, 16909 Lakeside Hills Ct, Suite 401, Omaha, NE, USA. john.cote@commonspirit.org.",2024,"Coté, John J; Coté, Remington D; Dilsaver, Danielle B; Massey, Suena H; Doehrman, Pooja; Coté, Brayden P; Kilzer, Riley; Badura-Brack, Amy S",England,2365-6271,1,<a href='https://pubmed.ncbi.nlm.nih.gov/39475978'>3D printing in medicine</a>,3D Print Med,10,eng,35,11524022,39475978,2024 Oct 30,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11524022'>Effects of 3D ultrasonography and 3D printed images on maternal-fetal attachment and its correlation with overall smoking within pregnancy: a pilot study.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39475978&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11524022/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39475978'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11524022/'>Cited By, Google</a>", ,39475978,2024,23656271,3d print med,,,,3D Print Med,Unknown,,False,False,False,
R33AG057383,"Division of General Internal Medicine, Department of Medicine, Northwestern University Feinberg School of Medicine, Chicago; and Center for Primary Care Innovation, Institute for Public Health and Medicine, Northwestern University Feinberg School of Medicine, Chicago, Illinois (S.D.P., J.A.L.).",2024,"Persell, Stephen D; Petito, Lucia C; Lee, Ji Young; Meeker, Daniella; Doctor, Jason N; Goldstein, Noah J; Fox, Craig R; Rowe, Theresa A; Linder, Jeffrey A; Chmiel, Ryan; Peprah, Yaw Amofa; Brown, Tiffany",United States,1539-3704,3,<a href='https://pubmed.ncbi.nlm.nih.gov/38315997'>Annals of internal medicine</a>,Ann Intern Med,177,eng,324-334,12080469,38315997,2024 Mar,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/12080469'>Reducing Care Overuse in Older Patients Using Professional Norms and Accountability : A Cluster Randomized Controlled Trial.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38315997&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12080469/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38315997'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12080469/'>Cited By, Google</a>", ,38315997,2024,15393704,ann intern med,,,,Ann Intern Med,Unknown,,False,False,False,
R01HL158963,"Operations and Decision Sciences, Indian Institute of Management Ahmedabad, Gujarat, India.",2024,"Roy, Samrat; Daniels, Michael J; Roy, Jason",England,1468-4357,3,"<a href='https://pubmed.ncbi.nlm.nih.gov/38332624'>Biostatistics (Oxford, England)</a>",Biostatistics,25,eng,919-932,11247183,38332624,2024 Jul 01,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11247183'>A Bayesian nonparametric approach for multiple mediators with applications in mental health studies.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38332624&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11247183/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38332624'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11247183/'>Cited By, Google</a>", ,38332624,2024,14684357,biostatistics,,,,Biostatistics,Unknown,,False,False,False,
R01GM135651,"Structural and Computational Biology Unit, European Molecular Biology Laboratory (EMBL), Heidelberg, Germany.",2024,"Eustermann, Sebastian; Patel, Avinash B; Hopfner, Karl-Peter; He, Yuan; Korber, Philipp",England,1471-0080,4,<a href='https://pubmed.ncbi.nlm.nih.gov/38081975'>Nature reviews. Molecular cell biology</a>,Nat Rev Mol Cell Biol,25,eng,309-332,12303036,38081975,2024 Apr,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/12303036'>Energy-driven genome regulation by ATP-dependent chromatin remodellers.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=38081975&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC12303036/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=38081975'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC12303036/'>Cited By, Google</a>",10.75,38081975,2024,14710080,nat rev mol cell biol,,,,Nat Rev Mol Cell Biol,Unknown,,False,False,False,
T32NS047987,"Department of Psychology, Northwestern University, 2029 Sheridan Road, Evanston, IL 60208, USA. Electronic address: karenkonkoly2023@u.northwestern.edu.",2024,"Konkoly, Karen R; Whitmore, Nathan W; Mallett, Remington; Mazurek, Christopher Y; Paller, Ken A",United States,1090-2376, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39278157'>Consciousness and cognition</a>,Conscious Cogn,125,eng,103759,11542932,39278157,2024 Oct,Provoking lucid dreams at home with sensory cues paired with pre-sleep cognitive training.,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39278157&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11542932/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39278157'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11542932/'>Cited By, Google</a>", ,39278157,2024,10902376,conscious cogn,,,,Conscious Cogn,Unknown,,False,False,False,
R01LM013337,"Division of Pulmonology, Critical Care, and Sleep Medicine, Rush University, Chicago, IL.",2024,"Rojas, Juan C; Lyons, Patrick G; Chhikara, Kaveri; Chaudhari, Vaishvik; Bhavani, Sivasubramanium V; Nour, Muna; Buell, Kevin G; Smith, Kevin D; Gao, Catherine A; Amagai, Saki; Mao, Chengsheng; Luo, Yuan; Barker, Anna K; Nuppnau, Mark; Beck, Haley; Baccile, Rachel; Hermsen, Michael; Liao, Zewei; Park-Egan, Brenna; Carey, Kyle A; XuanHan; Hochberg, Chad H; Ingraham, Nicholas E; Parker, William F",United States, , ,<a href='https://pubmed.ncbi.nlm.nih.gov/39281737'>medRxiv : the preprint server for health sciences</a>,medRxiv, ,eng, ,11398431,39281737,2024 Sep 04,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11398431'>A Common Longitudinal Intensive Care Unit data Format (CLIF) to enable multi-institutional federated critical illness research.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39281737&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11398431/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39281737'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11398431/'>Cited By, Google</a>", ,39281737,2024,,medrxiv,,,,medRxiv,Unknown,,False,False,False,
U54CA203000,"School of Nursing, Columbia University, New York, NY 10001, USA.",2024,"Matthews, Alicia K; Inwanna, Suchanart; Oyaluade, Dami; Chappel, Alexis; Akufo, Jennifer; Kim, Sage J; Jeremiah, Rohan",Singapore,1875-6867,1,<a href='https://pubmed.ncbi.nlm.nih.gov/39184220'>Journal of men's health</a>,J Mens Health,20,eng,20-34,11340808,39184220,2024 Jan,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11340808'>Exploration of experiences and attitudes associated with lung health promotion among Black males with a history of smoking.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39184220&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11340808/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39184220'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11340808/'>Cited By, Google</a>", ,39184220,2024,18756867,j mens health,,,,J Mens Health,Unknown,,False,False,False,
P30CA060553,"Department of Neurology, Feinberg School of Medicine, Northwestern University, Chicago, IL, USA.",2024,"Coy-Dibley, James; Jayaraj, Nirupa D; Ren, Dongjun; Pacifico, Paola; Belmadani, Abdelhak; Wang, Yi-Zhi; Gebis, Kamil K; Savas, Jeffrey N; Paller, Amy S; Miller, Richard J; Menichella, Daniela M",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39229068'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11370388,39229068,2024 Sep 03,<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11370388'>Keratinocyte-Derived Exosomes in Painful Diabetic Neuropathy.</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39229068&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11370388/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39229068'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11370388/'>Cited By, Google</a>", ,39229068,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
R01ES015024,"Department of Medicine, Section of Pulmonary and Critical Care Medicine, The University of Chicago, Chicago, IL 60637 USA.",2024,"Woods, Parker S; Cetin-Atalay, Rengül; Meliton, Angelo Y; Sun, Kaitlyn A; Shamaa, Obada R; Shin, Kun Woo D; Tian, Yufeng; Haugen, Benjamin; Hamanaka, Robert B; Mutlu, Gökhan M",United States,2692-8205, ,<a href='https://pubmed.ncbi.nlm.nih.gov/39464148'>bioRxiv : the preprint server for biology</a>,bioRxiv, ,eng, ,11507697,39464148,2024 Oct 14,"<a href='https://www.ncbi.nlm.nih.gov/pmc/articles/11507697'>HIF-1α regulates mitochondrial function in bone marrow-derived macrophages, but not in tissue-resident alveolar macrophages.</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?Db=pubmed&DbFrom=pubmed&Cmd=Link&LinkName=pubmed_pubmed&IdsFromResult=39464148&ordinalpos=1&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_DiscoveryPanel.Pubmed_Discovery_RA&log$=relatedarticles&logdbfrom=pubmed'>Related, PubMed</a>","<a href='https://scholar.google.com/scholar?q=related:https://pmc.ncbi.nlm.nih.gov/articles/PMC11507697/'>Related, Google Scholar</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/?linkname=pubmed_pubmed_citedin&from_uid=39464148'>Cited By, PMID</a>","<a href='https://scholar.google.com/scholar?hl=en&lr=&cites=https://pmc.ncbi.nlm.nih.gov/articles/PMC11507697/'>Cited By, Google</a>", ,39464148,2024,26928205,biorxiv,,,,bioRxiv,Unknown,,False,False,False,
